cod_ibge,municipio,sexo,idade,populacao
2301851,Banabuiú - CE,Total,45 a 49 anos,1027.0
2301851,Banabuiú - CE,Total,50 a 54 anos,983.0
2301851,Banabuiú - CE,Total,55 a 59 anos,975.0
2301851,Banabuiú - CE,Total,60 a 64 anos,746.0
2301851,Banabuiú - CE,Total,65 a 69 anos,573.0
2301851,Banabuiú - CE,Total,70 a 74 anos,492.0
2301851,Banabuiú - CE,Total,75 a 79 anos,281.0
2301851,Banabuiú - CE,Total,80 a 84 anos,261.0
2301851,Banabuiú - CE,Total,85 a 89 anos,143.0
2301851,Banabuiú - CE,Total,90 a 94 anos,65.0
2301851,Banabuiú - CE,Total,95 a 99 anos,16.0
2301851,Banabuiú - CE,Total,100 anos ou mais,2.0
2301901,Barbalha - CE,Total,Total,75033.0
2301901,Barbalha - CE,Total,0 a 4 anos,5706.0
2301901,Barbalha - CE,Total,5 a 9 anos,5746.0
2301901,Barbalha - CE,Total,10 a 14 anos,5795.0
2301901,Barbalha - CE,Total,15 a 19 anos,5617.0
2301901,Barbalha - CE,Total,20 a 24 anos,6333.0
2301901,Barbalha - CE,Total,25 a 29 anos,6051.0
2301901,Barbalha - CE,Total,30 a 34 anos,6304.0
2301901,Barbalha - CE,Total,35 a 39 anos,6350.0
2301901,Barbalha - CE,Total,40 a 44 anos,5793.0
2301901,Barbalha - CE,Total,45 a 49 anos,4624.0
2301901,Barbalha - CE,Total,50 a 54 anos,3913.0
2301901,Barbalha - CE,Total,55 a 59 anos,3441.0
2301901,Barbalha - CE,Total,60 a 64 anos,2690.0
2301901,Barbalha - CE,Total,65 a 69 anos,2118.0
2301901,Barbalha - CE,Total,70 a 74 anos,1687.0
2301901,Barbalha - CE,Total,75 a 79 anos,1226.0
2301901,Barbalha - CE,Total,80 a 84 anos,848.0
2301901,Barbalha - CE,Total,85 a 89 anos,484.0
2301901,Barbalha - CE,Total,90 a 94 anos,225.0
2301901,Barbalha - CE,Total,95 a 99 anos,69.0
2301901,Barbalha - CE,Total,100 anos ou mais,13.0
2301950,Barreira - CE,Total,Total,22392.0
2301950,Barreira - CE,Total,0 a 4 anos,1619.0
2301950,Barreira - CE,Total,5 a 9 anos,1613.0
2301950,Barreira - CE,Total,10 a 14 anos,1640.0
2301950,Barreira - CE,Total,15 a 19 anos,1704.0
2301950,Barreira - CE,Total,20 a 24 anos,1753.0
2301950,Barreira - CE,Total,25 a 29 anos,1954.0
2301950,Barreira - CE,Total,30 a 34 anos,1753.0
2301950,Barreira - CE,Total,35 a 39 anos,1773.0
2301950,Barreira - CE,Total,40 a 44 anos,1604.0
2301950,Barreira - CE,Total,45 a 49 anos,1364.0
2301950,Barreira - CE,Total,50 a 54 anos,1274.0
2301950,Barreira - CE,Total,55 a 59 anos,1205.0
2301950,Barreira - CE,Total,60 a 64 anos,908.0
2301950,Barreira - CE,Total,65 a 69 anos,701.0
2301950,Barreira - CE,Total,70 a 74 anos,641.0
2301950,Barreira - CE,Total,75 a 79 anos,358.0
2301950,Barreira - CE,Total,80 a 84 anos,267.0
2301950,Barreira - CE,Total,85 a 89 anos,166.0
2301950,Barreira - CE,Total,90 a 94 anos,62.0
2301950,Barreira - CE,Total,95 a 99 anos,31.0
2301950,Barreira - CE,Total,100 anos ou mais,2.0
2302008,Barro - CE,Total,Total,19381.0
2302008,Barro - CE,Total,0 a 4 anos,1083.0
2302008,Barro - CE,Total,5 a 9 anos,1200.0
2302008,Barro - CE,Total,10 a 14 anos,1279.0
2302008,Barro - CE,Total,15 a 19 anos,1441.0
2302008,Barro - CE,Total,20 a 24 anos,1359.0
2302008,Barro - CE,Total,25 a 29 anos,1360.0
2302008,Barro - CE,Total,30 a 34 anos,1318.0
2302008,Barro - CE,Total,35 a 39 anos,1320.0
2302008,Barro - CE,Total,40 a 44 anos,1513.0
2302008,Barro - CE,Total,45 a 49 anos,1387.0
2302008,Barro - CE,Total,50 a 54 anos,1219.0
2302008,Barro - CE,Total,55 a 59 anos,1157.0
2302008,Barro - CE,Total,60 a 64 anos,896.0
2302008,Barro - CE,Total,65 a 69 anos,804.0
2302008,Barro - CE,Total,70 a 74 anos,683.0
2302008,Barro - CE,Total,75 a 79 anos,536.0
2302008,Barro - CE,Total,80 a 84 anos,433.0
2302008,Barro - CE,Total,85 a 89 anos,250.0
2302008,Barro - CE,Total,90 a 94 anos,106.0
2302008,Barro - CE,Total,95 a 99 anos,30.0
2302008,Barro - CE,Total,100 anos ou mais,7.0
2302057,Barroquinha - CE,Total,Total,14567.0
2302057,Barroquinha - CE,Total,0 a 4 anos,987.0
2302057,Barroquinha - CE,Total,5 a 9 anos,1064.0
2302057,Barroquinha - CE,Total,10 a 14 anos,1027.0
2302057,Barroquinha - CE,Total,15 a 19 anos,1225.0
2302057,Barroquinha - CE,Total,20 a 24 anos,1191.0
2302057,Barroquinha - CE,Total,25 a 29 anos,1125.0
2302057,Barroquinha - CE,Total,30 a 34 anos,1096.0
2302057,Barroquinha - CE,Total,35 a 39 anos,1186.0
2302057,Barroquinha - CE,Total,40 a 44 anos,1124.0
2302057,Barroquinha - CE,Total,45 a 49 anos,990.0
2302057,Barroquinha - CE,Total,50 a 54 anos,775.0
2302057,Barroquinha - CE,Total,55 a 59 anos,718.0
2302057,Barroquinha - CE,Total,60 a 64 anos,515.0
2302057,Barroquinha - CE,Total,65 a 69 anos,481.0
2302057,Barroquinha - CE,Total,70 a 74 anos,462.0
2302057,Barroquinha - CE,Total,75 a 79 anos,283.0
2302057,Barroquinha - CE,Total,80 a 84 anos,174.0
2302057,Barroquinha - CE,Total,85 a 89 anos,92.0
2302057,Barroquinha - CE,Total,90 a 94 anos,40.0
2302057,Barroquinha - CE,Total,95 a 99 anos,6.0
2302057,Barroquinha - CE,Total,100 anos ou mais,6.0
2302107,Baturité - CE,Total,Total,35218.0
2302107,Baturité - CE,Total,0 a 4 anos,2446.0
2302107,Baturité - CE,Total,5 a 9 anos,2481.0
2302107,Baturité - CE,Total,10 a 14 anos,2504.0
2302107,Baturité - CE,Total,15 a 19 anos,2718.0
2302107,Baturité - CE,Total,20 a 24 anos,2981.0
2302107,Baturité - CE,Total,25 a 29 anos,2973.0
2302107,Baturité - CE,Total,30 a 34 anos,2606.0
2302107,Baturité - CE,Total,35 a 39 anos,2653.0
2302107,Baturité - CE,Total,40 a 44 anos,2564.0
2302107,Baturité - CE,Total,45 a 49 anos,2274.0
2302107,Baturité - CE,Total,50 a 54 anos,2080.0
2302107,Baturité - CE,Total,55 a 59 anos,1952.0
2302107,Baturité - CE,Total,60 a 64 anos,1415.0
2302107,Baturité - CE,Total,65 a 69 anos,1090.0
2302107,Baturité - CE,Total,70 a 74 anos,852.0
2302107,Baturité - CE,Total,75 a 79 anos,623.0
2302107,Baturité - CE,Total,80 a 84 anos,507.0
2302107,Baturité - CE,Total,85 a 89 anos,300.0
2302107,Baturité - CE,Total,90 a 94 anos,154.0
2302107,Baturité - CE,Total,95 a 99 anos,39.0
2302107,Baturité - CE,Total,100 anos ou mais,6.0
2302206,Beberibe - CE,Total,Total,53114.0
2302206,Beberibe - CE,Total,0 a 4 anos,3410.0
2302206,Beberibe - CE,Total,5 a 9 anos,3543.0
2302206,Beberibe - CE,Total,10 a 14 anos,3570.0
2302206,Beberibe - CE,Total,15 a 19 anos,3891.0
2302206,Beberibe - CE,Total,20 a 24 anos,3905.0
2302206,Beberibe - CE,Total,25 a 29 anos,3925.0
2302206,Beberibe - CE,Total,30 a 34 anos,3775.0
2302206,Beberibe - CE,Total,35 a 39 anos,4250.0
2302206,Beberibe - CE,Total,40 a 44 anos,4263.0
2302206,Beberibe - CE,Total,45 a 49 anos,3672.0
2302206,Beberibe - CE,Total,50 a 54 anos,3137.0
2302206,Beberibe - CE,Total,55 a 59 anos,3011.0
2302206,Beberibe - CE,Total,60 a 64 anos,2371.0
2302206,Beberibe - CE,Total,65 a 69 anos,2034.0
2302206,Beberibe - CE,Total,70 a 74 anos,1767.0
2302206,Beberibe - CE,Total,75 a 79 anos,1183.0
2302206,Beberibe - CE,Total,80 a 84 anos,776.0
2302206,Beberibe - CE,Total,85 a 89 anos,388.0
2302206,Beberibe - CE,Total,90 a 94 anos,176.0
2302206,Beberibe - CE,Total,95 a 99 anos,53.0
2302206,Beberibe - CE,Total,100 anos ou mais,14.0
2302305,Bela Cruz - CE,Total,Total,32775.0
2302305,Bela Cruz - CE,Total,0 a 4 anos,2144.0
2302305,Bela Cruz - CE,Total,5 a 9 anos,2271.0
2302305,Bela Cruz - CE,Total,10 a 14 anos,2664.0
2302305,Bela Cruz - CE,Total,15 a 19 anos,2441.0
2302305,Bela Cruz - CE,Total,20 a 24 anos,2416.0
2302305,Bela Cruz - CE,Total,25 a 29 anos,2449.0
2302305,Bela Cruz - CE,Total,30 a 34 anos,2485.0
2302305,Bela Cruz - CE,Total,35 a 39 anos,2754.0
2302305,Bela Cruz - CE,Total,40 a 44 anos,2636.0
2302305,Bela Cruz - CE,Total,45 a 49 anos,2303.0
2302305,Bela Cruz - CE,Total,50 a 54 anos,1923.0
2302305,Bela Cruz - CE,Total,55 a 59 anos,1628.0
2302305,Bela Cruz - CE,Total,60 a 64 anos,1253.0
2302305,Bela Cruz - CE,Total,65 a 69 anos,1028.0
2302305,Bela Cruz - CE,Total,70 a 74 anos,952.0
2302305,Bela Cruz - CE,Total,75 a 79 anos,654.0
2302305,Bela Cruz - CE,Total,80 a 84 anos,445.0
2302305,Bela Cruz - CE,Total,85 a 89 anos,186.0
2302305,Bela Cruz - CE,Total,90 a 94 anos,102.0
2302305,Bela Cruz - CE,Total,95 a 99 anos,37.0
2302305,Bela Cruz - CE,Total,100 anos ou mais,4.0
2302404,Boa Viagem - CE,Total,Total,50411.0
2302404,Boa Viagem - CE,Total,0 a 4 anos,3414.0
2302404,Boa Viagem - CE,Total,5 a 9 anos,3365.0
2302404,Boa Viagem - CE,Total,10 a 14 anos,3677.0
2302404,Boa Viagem - CE,Total,15 a 19 anos,4047.0
2302404,Boa Viagem - CE,Total,20 a 24 anos,3846.0
2302404,Boa Viagem - CE,Total,25 a 29 anos,3843.0
2302404,Boa Viagem - CE,Total,30 a 34 anos,3503.0
2302404,Boa Viagem - CE,Total,35 a 39 anos,3393.0
2302404,Boa Viagem - CE,Total,40 a 44 anos,3226.0
2302404,Boa Viagem - CE,Total,45 a 49 anos,3116.0
2302404,Boa Viagem - CE,Total,50 a 54 anos,2998.0
2302404,Boa Viagem - CE,Total,55 a 59 anos,2861.0
2302404,Boa Viagem - CE,Total,60 a 64 anos,2341.0
2302404,Boa Viagem - CE,Total,65 a 69 anos,2044.0
2302404,Boa Viagem - CE,Total,70 a 74 anos,1732.0
2302404,Boa Viagem - CE,Total,75 a 79 anos,1244.0
2302404,Boa Viagem - CE,Total,80 a 84 anos,927.0
2302404,Boa Viagem - CE,Total,85 a 89 anos,520.0
2302404,Boa Viagem - CE,Total,90 a 94 anos,211.0
2302404,Boa Viagem - CE,Total,95 a 99 anos,92.0
2302404,Boa Viagem - CE,Total,100 anos ou mais,11.0
2302503,Brejo Santo - CE,Total,Total,51090.0
2302503,Brejo Santo - CE,Total,0 a 4 anos,3373.0
2302503,Brejo Santo - CE,Total,5 a 9 anos,3305.0
2302503,Brejo Santo - CE,Total,10 a 14 anos,3285.0
2302503,Brejo Santo - CE,Total,15 a 19 anos,3431.0
2302503,Brejo Santo - CE,Total,20 a 24 anos,4512.0
2302503,Brejo Santo - CE,Total,25 a 29 anos,4165.0
2302503,Brejo Santo - CE,Total,30 a 34 anos,4527.0
2302503,Brejo Santo - CE,Total,35 a 39 anos,4369.0
2302503,Brejo Santo - CE,Total,40 a 44 anos,4125.0
2302503,Brejo Santo - CE,Total,45 a 49 anos,3498.0
2302503,Brejo Santo - CE,Total,50 a 54 anos,2659.0
2302503,Brejo Santo - CE,Total,55 a 59 anos,2407.0
2302503,Brejo Santo - CE,Total,60 a 64 anos,2102.0
2302503,Brejo Santo - CE,Total,65 a 69 anos,1604.0
2302503,Brejo Santo - CE,Total,70 a 74 anos,1439.0
2302503,Brejo Santo - CE,Total,75 a 79 anos,967.0
2302503,Brejo Santo - CE,Total,80 a 84 anos,741.0
2302503,Brejo Santo - CE,Total,85 a 89 anos,377.0
2302503,Brejo Santo - CE,Total,90 a 94 anos,142.0
2302503,Brejo Santo - CE,Total,95 a 99 anos,46.0
2302503,Brejo Santo - CE,Total,100 anos ou mais,16.0
2302602,Camocim - CE,Total,Total,62326.0
2302602,Camocim - CE,Total,0 a 4 anos,4355.0
2302602,Camocim - CE,Total,5 a 9 anos,4544.0
2302602,Camocim - CE,Total,10 a 14 anos,4608.0
2302602,Camocim - CE,Total,15 a 19 anos,5045.0
2302602,Camocim - CE,Total,20 a 24 anos,5338.0
2302602,Camocim - CE,Total,25 a 29 anos,5068.0
2302602,Camocim - CE,Total,30 a 34 anos,5037.0
2302602,Camocim - CE,Total,35 a 39 anos,4837.0
2302602,Camocim - CE,Total,40 a 44 anos,4747.0
2302602,Camocim - CE,Total,45 a 49 anos,4072.0
2302602,Camocim - CE,Total,50 a 54 anos,3632.0
2302602,Camocim - CE,Total,55 a 59 anos,3091.0
2302602,Camocim - CE,Total,60 a 64 anos,2335.0
2302602,Camocim - CE,Total,65 a 69 anos,1815.0
2302602,Camocim - CE,Total,70 a 74 anos,1542.0
2302602,Camocim - CE,Total,75 a 79 anos,1012.0
2302602,Camocim - CE,Total,80 a 84 anos,712.0
2302602,Camocim - CE,Total,85 a 89 anos,317.0
2302602,Camocim - CE,Total,90 a 94 anos,158.0
2302602,Camocim - CE,Total,95 a 99 anos,45.0
2302602,Camocim - CE,Total,100 anos ou mais,16.0
2302701,Campos Sales - CE,Total,Total,25135.0
2302701,Campos Sales - CE,Total,0 a 4 anos,1644.0
2302701,Campos Sales - CE,Total,5 a 9 anos,1614.0
2302701,Campos Sales - CE,Total,10 a 14 anos,1863.0
2302701,Campos Sales - CE,Total,15 a 19 anos,1980.0
2302701,Campos Sales - CE,Total,20 a 24 anos,1972.0
2302701,Campos Sales - CE,Total,25 a 29 anos,1862.0
2302701,Campos Sales - CE,Total,30 a 34 anos,1870.0
2302701,Campos Sales - CE,Total,35 a 39 anos,1762.0
2302701,Campos Sales - CE,Total,40 a 44 anos,1686.0
2302701,Campos Sales - CE,Total,45 a 49 anos,1479.0
2302701,Campos Sales - CE,Total,50 a 54 anos,1526.0
2302701,Campos Sales - CE,Total,55 a 59 anos,1526.0
2302701,Campos Sales - CE,Total,60 a 64 anos,1134.0
2302701,Campos Sales - CE,Total,65 a 69 anos,958.0
2302701,Campos Sales - CE,Total,70 a 74 anos,806.0
2302701,Campos Sales - CE,Total,75 a 79 anos,595.0
2302701,Campos Sales - CE,Total,80 a 84 anos,471.0
2302701,Campos Sales - CE,Total,85 a 89 anos,238.0
2302701,Campos Sales - CE,Total,90 a 94 anos,113.0
2302701,Campos Sales - CE,Total,95 a 99 anos,31.0
2302701,Campos Sales - CE,Total,100 anos ou mais,5.0
2302800,Canindé - CE,Total,Total,74174.0
2302800,Canindé - CE,Total,0 a 4 anos,5166.0
2302800,Canindé - CE,Total,5 a 9 anos,5426.0
2302800,Canindé - CE,Total,10 a 14 anos,5640.0
2302800,Canindé - CE,Total,15 a 19 anos,5800.0
2302800,Canindé - CE,Total,20 a 24 anos,5919.0
2302800,Canindé - CE,Total,25 a 29 anos,6047.0
2302800,Canindé - CE,Total,30 a 34 anos,5576.0
2302800,Canindé - CE,Total,35 a 39 anos,5587.0
2302800,Canindé - CE,Total,40 a 44 anos,4943.0
2302800,Canindé - CE,Total,45 a 49 anos,4369.0
2302800,Canindé - CE,Total,50 a 54 anos,4277.0
2302800,Canindé - CE,Total,55 a 59 anos,4018.0
2302800,Canindé - CE,Total,60 a 64 anos,3096.0
2302800,Canindé - CE,Total,65 a 69 anos,2511.0
2302800,Canindé - CE,Total,70 a 74 anos,2195.0
2302800,Canindé - CE,Total,75 a 79 anos,1440.0
2302800,Canindé - CE,Total,80 a 84 anos,1169.0
2302800,Canindé - CE,Total,85 a 89 anos,594.0
2302800,Canindé - CE,Total,90 a 94 anos,265.0
2302800,Canindé - CE,Total,95 a 99 anos,111.0
2302800,Canindé - CE,Total,100 anos ou mais,25.0
2302909,Capistrano - CE,Total,Total,17254.0
2302909,Capistrano - CE,Total,0 a 4 anos,1250.0
2302909,Capistrano - CE,Total,5 a 9 anos,1250.0
2302909,Capistrano - CE,Total,10 a 14 anos,1281.0
2302909,Capistrano - CE,Total,15 a 19 anos,1369.0
2302909,Capistrano - CE,Total,20 a 24 anos,1304.0
2302909,Capistrano - CE,Total,25 a 29 anos,1383.0
2302909,Capistrano - CE,Total,30 a 34 anos,1262.0
2302909,Capistrano - CE,Total,35 a 39 anos,1363.0
2302909,Capistrano - CE,Total,40 a 44 anos,1249.0
2302909,Capistrano - CE,Total,45 a 49 anos,1028.0
2302909,Capistrano - CE,Total,50 a 54 anos,917.0
2302909,Capistrano - CE,Total,55 a 59 anos,925.0
2302909,Capistrano - CE,Total,60 a 64 anos,783.0
2302909,Capistrano - CE,Total,65 a 69 anos,594.0
2302909,Capistrano - CE,Total,70 a 74 anos,463.0
2302909,Capistrano - CE,Total,75 a 79 anos,314.0
2302909,Capistrano - CE,Total,80 a 84 anos,261.0
2302909,Capistrano - CE,Total,85 a 89 anos,151.0
2302909,Capistrano - CE,Total,90 a 94 anos,80.0
2302909,Capistrano - CE,Total,95 a 99 anos,22.0
2302909,Capistrano - CE,Total,100 anos ou mais,5.0
2303006,Caridade - CE,Total,Total,16377.0
2303006,Caridade - CE,Total,0 a 4 anos,1257.0
2303006,Caridade - CE,Total,5 a 9 anos,1272.0
2303006,Caridade - CE,Total,10 a 14 anos,1273.0
2303006,Caridade - CE,Total,15 a 19 anos,1345.0
2303006,Caridade - CE,Total,20 a 24 anos,1272.0
2303006,Caridade - CE,Total,25 a 29 anos,1250.0
2303006,Caridade - CE,Total,30 a 34 anos,1179.0
2303006,Caridade - CE,Total,35 a 39 anos,1203.0
2303006,Caridade - CE,Total,40 a 44 anos,1069.0
2303006,Caridade - CE,Total,45 a 49 anos,982.0
2303006,Caridade - CE,Total,50 a 54 anos,874.0
2303006,Caridade - CE,Total,55 a 59 anos,929.0
2303006,Caridade - CE,Total,60 a 64 anos,669.0
2303006,Caridade - CE,Total,65 a 69 anos,598.0
2303006,Caridade - CE,Total,70 a 74 anos,439.0
2303006,Caridade - CE,Total,75 a 79 anos,293.0
2303006,Caridade - CE,Total,80 a 84 anos,240.0
2303006,Caridade - CE,Total,85 a 89 anos,129.0
2303006,Caridade - CE,Total,90 a 94 anos,71.0
2303006,Caridade - CE,Total,95 a 99 anos,26.0
2303006,Caridade - CE,Total,100 anos ou mais,7.0
2303105,Cariré - CE,Total,Total,17632.0
2303105,Cariré - CE,Total,0 a 4 anos,1191.0
2303105,Cariré - CE,Total,5 a 9 anos,1190.0
2303105,Cariré - CE,Total,10 a 14 anos,1171.0
2303105,Cariré - CE,Total,15 a 19 anos,1333.0
2303105,Cariré - CE,Total,20 a 24 anos,1394.0
2303105,Cariré - CE,Total,25 a 29 anos,1363.0
2303105,Cariré - CE,Total,30 a 34 anos,1231.0
2303105,Cariré - CE,Total,35 a 39 anos,1228.0
2303105,Cariré - CE,Total,40 a 44 anos,1180.0
2303105,Cariré - CE,Total,45 a 49 anos,1138.0
2303105,Cariré - CE,Total,50 a 54 anos,979.0
2303105,Cariré - CE,Total,55 a 59 anos,1079.0
2303105,Cariré - CE,Total,60 a 64 anos,826.0
2303105,Cariré - CE,Total,65 a 69 anos,655.0
2303105,Cariré - CE,Total,70 a 74 anos,610.0
2303105,Cariré - CE,Total,75 a 79 anos,475.0
2303105,Cariré - CE,Total,80 a 84 anos,300.0
2303105,Cariré - CE,Total,85 a 89 anos,167.0
2303105,Cariré - CE,Total,90 a 94 anos,78.0
2303105,Cariré - CE,Total,95 a 99 anos,32.0
2303105,Cariré - CE,Total,100 anos ou mais,12.0
2303204,Caririaçu - CE,Total,Total,26320.0
2303204,Caririaçu - CE,Total,0 a 4 anos,1892.0
2303204,Caririaçu - CE,Total,5 a 9 anos,1977.0
2303204,Caririaçu - CE,Total,10 a 14 anos,2060.0
2303204,Caririaçu - CE,Total,15 a 19 anos,2169.0
2303204,Caririaçu - CE,Total,20 a 24 anos,2114.0
2303204,Caririaçu - CE,Total,25 a 29 anos,2060.0
2303204,Caririaçu - CE,Total,30 a 34 anos,1810.0
2303204,Caririaçu - CE,Total,35 a 39 anos,1906.0
2303204,Caririaçu - CE,Total,40 a 44 anos,1819.0
2303204,Caririaçu - CE,Total,45 a 49 anos,1627.0
2303204,Caririaçu - CE,Total,50 a 54 anos,1355.0
2303204,Caririaçu - CE,Total,55 a 59 anos,1310.0
2303204,Caririaçu - CE,Total,60 a 64 anos,1114.0
2303204,Caririaçu - CE,Total,65 a 69 anos,938.0
2303204,Caririaçu - CE,Total,70 a 74 anos,827.0
2303204,Caririaçu - CE,Total,75 a 79 anos,574.0
2303204,Caririaçu - CE,Total,80 a 84 anos,403.0
2303204,Caririaçu - CE,Total,85 a 89 anos,224.0
2303204,Caririaçu - CE,Total,90 a 94 anos,99.0
2303204,Caririaçu - CE,Total,95 a 99 anos,32.0
2303204,Caririaçu - CE,Total,100 anos ou mais,10.0
2303303,Cariús - CE,Total,Total,17015.0
2303303,Cariús - CE,Total,0 a 4 anos,993.0
2303303,Cariús - CE,Total,5 a 9 anos,1088.0
2303303,Cariús - CE,Total,10 a 14 anos,1122.0
2303303,Cariús - CE,Total,15 a 19 anos,1146.0
2303303,Cariús - CE,Total,20 a 24 anos,1168.0
2303303,Cariús - CE,Total,25 a 29 anos,1182.0
2303303,Cariús - CE,Total,30 a 34 anos,1139.0
2303303,Cariús - CE,Total,35 a 39 anos,1214.0
2303303,Cariús - CE,Total,40 a 44 anos,1163.0
2303303,Cariús - CE,Total,45 a 49 anos,1106.0
2303303,Cariús - CE,Total,50 a 54 anos,1069.0
2303303,Cariús - CE,Total,55 a 59 anos,1111.0
2303303,Cariús - CE,Total,60 a 64 anos,908.0
2303303,Cariús - CE,Total,65 a 69 anos,729.0
2303303,Cariús - CE,Total,70 a 74 anos,659.0
2303303,Cariús - CE,Total,75 a 79 anos,504.0
2303303,Cariús - CE,Total,80 a 84 anos,388.0
2303303,Cariús - CE,Total,85 a 89 anos,218.0
2303303,Cariús - CE,Total,90 a 94 anos,72.0
2303303,Cariús - CE,Total,95 a 99 anos,32.0
2303303,Cariús - CE,Total,100 anos ou mais,4.0
2303402,Carnaubal - CE,Total,Total,17210.0
2303402,Carnaubal - CE,Total,0 a 4 anos,1253.0
2303402,Carnaubal - CE,Total,5 a 9 anos,1314.0
2303402,Carnaubal - CE,Total,10 a 14 anos,1354.0
2303402,Carnaubal - CE,Total,15 a 19 anos,1418.0
2303402,Carnaubal - CE,Total,20 a 24 anos,1312.0
2303402,Carnaubal - CE,Total,25 a 29 anos,1290.0
2303402,Carnaubal - CE,Total,30 a 34 anos,1213.0
2303402,Carnaubal - CE,Total,35 a 39 anos,1199.0
2303402,Carnaubal - CE,Total,40 a 44 anos,1255.0
2303402,Carnaubal - CE,Total,45 a 49 anos,1067.0
2303402,Carnaubal - CE,Total,50 a 54 anos,912.0
2303402,Carnaubal - CE,Total,55 a 59 anos,965.0
2303402,Carnaubal - CE,Total,60 a 64 anos,740.0
2303402,Carnaubal - CE,Total,65 a 69 anos,582.0
2303402,Carnaubal - CE,Total,70 a 74 anos,467.0
2303402,Carnaubal - CE,Total,75 a 79 anos,361.0
2303402,Carnaubal - CE,Total,80 a 84 anos,253.0
2303402,Carnaubal - CE,Total,85 a 89 anos,149.0
2303402,Carnaubal - CE,Total,90 a 94 anos,75.0
2303402,Carnaubal - CE,Total,95 a 99 anos,20.0
2303402,Carnaubal - CE,Total,100 anos ou mais,11.0
2303501,Cascavel - CE,Total,Total,72720.0
2303501,Cascavel - CE,Total,0 a 4 anos,4717.0
2303501,Cascavel - CE,Total,5 a 9 anos,5039.0
2303501,Cascavel - CE,Total,10 a 14 anos,4773.0
2303501,Cascavel - CE,Total,15 a 19 anos,5239.0
2303501,Cascavel - CE,Total,20 a 24 anos,5572.0
2303501,Cascavel - CE,Total,25 a 29 anos,6010.0
2303501,Cascavel - CE,Total,30 a 34 anos,5584.0
2303501,Cascavel - CE,Total,35 a 39 anos,5741.0
2303501,Cascavel - CE,Total,40 a 44 anos,5822.0
2303501,Cascavel - CE,Total,45 a 49 anos,4969.0
2303501,Cascavel - CE,Total,50 a 54 anos,4496.0
2303501,Cascavel - CE,Total,55 a 59 anos,4051.0
2303501,Cascavel - CE,Total,60 a 64 anos,3040.0
2303501,Cascavel - CE,Total,65 a 69 anos,2532.0
2303501,Cascavel - CE,Total,70 a 74 anos,2011.0
2303501,Cascavel - CE,Total,75 a 79 anos,1329.0
2303501,Cascavel - CE,Total,80 a 84 anos,927.0
2303501,Cascavel - CE,Total,85 a 89 anos,511.0
2303501,Cascavel - CE,Total,90 a 94 anos,263.0
2303501,Cascavel - CE,Total,95 a 99 anos,86.0
2303501,Cascavel - CE,Total,100 anos ou mais,8.0
2303600,Catarina - CE,Total,Total,10243.0
2303600,Catarina - CE,Total,0 a 4 anos,671.0
2303600,Catarina - CE,Total,5 a 9 anos,655.0
2303600,Catarina - CE,Total,10 a 14 anos,772.0
2303600,Catarina - CE,Total,15 a 19 anos,814.0
2303600,Catarina - CE,Total,20 a 24 anos,689.0
2303600,Catarina - CE,Total,25 a 29 anos,643.0
2303600,Catarina - CE,Total,30 a 34 anos,671.0
2303600,Catarina - CE,Total,35 a 39 anos,693.0
2303600,Catarina - CE,Total,40 a 44 anos,733.0
2303600,Catarina - CE,Total,45 a 49 anos,620.0
2303600,Catarina - CE,Total,50 a 54 anos,607.0
2303600,Catarina - CE,Total,55 a 59 anos,621.0
2303600,Catarina - CE,Total,60 a 64 anos,516.0
2303600,Catarina - CE,Total,65 a 69 anos,439.0
2303600,Catarina - CE,Total,70 a 74 anos,420.0
2303600,Catarina - CE,Total,75 a 79 anos,259.0
2303600,Catarina - CE,Total,80 a 84 anos,218.0
2303600,Catarina - CE,Total,85 a 89 anos,115.0
2303600,Catarina - CE,Total,90 a 94 anos,63.0
2303600,Catarina - CE,Total,95 a 99 anos,22.0
2303600,Catarina - CE,Total,100 anos ou mais,2.0
2303659,Catunda - CE,Total,Total,10444.0
2303659,Catunda - CE,Total,0 a 4 anos,612.0
2303659,Catunda - CE,Total,5 a 9 anos,745.0
2303659,Catunda - CE,Total,10 a 14 anos,739.0
2303659,Catunda - CE,Total,15 a 19 anos,912.0
2303659,Catunda - CE,Total,20 a 24 anos,813.0
2303659,Catunda - CE,Total,25 a 29 anos,769.0
2303659,Catunda - CE,Total,30 a 34 anos,705.0
2303659,Catunda - CE,Total,35 a 39 anos,754.0
2303659,Catunda - CE,Total,40 a 44 anos,675.0
2303659,Catunda - CE,Total,45 a 49 anos,642.0
2303659,Catunda - CE,Total,50 a 54 anos,614.0
2303659,Catunda - CE,Total,55 a 59 anos,615.0
2303659,Catunda - CE,Total,60 a 64 anos,510.0
2303659,Catunda - CE,Total,65 a 69 anos,418.0
2303659,Catunda - CE,Total,70 a 74 anos,367.0
2303659,Catunda - CE,Total,75 a 79 anos,210.0
2303659,Catunda - CE,Total,80 a 84 anos,180.0
2303659,Catunda - CE,Total,85 a 89 anos,102.0
2303659,Catunda - CE,Total,90 a 94 anos,43.0
2303659,Catunda - CE,Total,95 a 99 anos,13.0
2303659,Catunda - CE,Total,100 anos ou mais,6.0
2303709,Caucaia - CE,Total,Total,355679.0
2303709,Caucaia - CE,Total,0 a 4 anos,25048.0
2303709,Caucaia - CE,Total,5 a 9 anos,26872.0
