NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;D5C;D5N;D6C;D6N;MC;MN;V
Nível Territorial (Código);Nível Territorial;Brasil, Unidade da Federação e Município (Código);Brasil, Unidade da Federação e Município;Variável (Código);Variável;Ano (Código);Ano;Sexo (Código);Sexo;Idade (Código);Idade;Forma de declaração da idade (Código);Forma de declaração da idade;Unidade de Medida (Código);Unidade de Medida;Valor
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;100362;Total;113635;Total;45;Pessoas;14027
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93070;0 a 4 anos;113635;Total;45;Pessoas;994
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93084;5 a 9 anos;113635;Total;45;Pessoas;1103
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93085;10 a 14 anos;113635;Total;45;Pessoas;1124
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93086;15 a 19 anos;113635;Total;45;Pessoas;1087
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93087;20 a 24 anos;113635;Total;45;Pessoas;1286
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93088;25 a 29 anos;113635;Total;45;Pessoas;1392
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93089;30 a 34 anos;113635;Total;45;Pessoas;1140
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93090;35 a 39 anos;113635;Total;45;Pessoas;1001
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93091;40 a 44 anos;113635;Total;45;Pessoas;932
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93092;45 a 49 anos;113635;Total;45;Pessoas;780
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93093;50 a 54 anos;113635;Total;45;Pessoas;833
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93094;55 a 59 anos;113635;Total;45;Pessoas;695
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93095;60 a 64 anos;113635;Total;45;Pessoas;551
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93096;65 a 69 anos;113635;Total;45;Pessoas;361
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93097;70 a 74 anos;113635;Total;45;Pessoas;273
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;93098;75 a 79 anos;113635;Total;45;Pessoas;195
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;49108;80 a 84 anos;113635;Total;45;Pessoas;125
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;49109;85 a 89 anos;113635;Total;45;Pessoas;91
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;60040;90 a 94 anos;113635;Total;45;Pessoas;53
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;60041;95 a 99 anos;113635;Total;45;Pessoas;9
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;6794;Total;6653;100 anos ou mais;113635;Total;45;Pessoas;2
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;100362;Total;113635;Total;45;Pessoas;6882
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93070;0 a 4 anos;113635;Total;45;Pessoas;473
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93084;5 a 9 anos;113635;Total;45;Pessoas;566
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93085;10 a 14 anos;113635;Total;45;Pessoas;587
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93086;15 a 19 anos;113635;Total;45;Pessoas;536
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93087;20 a 24 anos;113635;Total;45;Pessoas;655
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93088;25 a 29 anos;113635;Total;45;Pessoas;728
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93089;30 a 34 anos;113635;Total;45;Pessoas;586
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93090;35 a 39 anos;113635;Total;45;Pessoas;492
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93091;40 a 44 anos;113635;Total;45;Pessoas;416
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93092;45 a 49 anos;113635;Total;45;Pessoas;395
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93093;50 a 54 anos;113635;Total;45;Pessoas;371
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93094;55 a 59 anos;113635;Total;45;Pessoas;327
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93095;60 a 64 anos;113635;Total;45;Pessoas;256
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93096;65 a 69 anos;113635;Total;45;Pessoas;160
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93097;70 a 74 anos;113635;Total;45;Pessoas;122
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;93098;75 a 79 anos;113635;Total;45;Pessoas;98
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;49108;80 a 84 anos;113635;Total;45;Pessoas;58
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;49109;85 a 89 anos;113635;Total;45;Pessoas;36
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;60040;90 a 94 anos;113635;Total;45;Pessoas;16
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;60041;95 a 99 anos;113635;Total;45;Pessoas;3
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;4;Homens;6653;100 anos ou mais;113635;Total;45;Pessoas;1
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;100362;Total;113635;Total;45;Pessoas;7145
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93070;0 a 4 anos;113635;Total;45;Pessoas;521
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93084;5 a 9 anos;113635;Total;45;Pessoas;537
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93085;10 a 14 anos;113635;Total;45;Pessoas;537
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93086;15 a 19 anos;113635;Total;45;Pessoas;551
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93087;20 a 24 anos;113635;Total;45;Pessoas;631
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93088;25 a 29 anos;113635;Total;45;Pessoas;664
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93089;30 a 34 anos;113635;Total;45;Pessoas;554
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93090;35 a 39 anos;113635;Total;45;Pessoas;509
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93091;40 a 44 anos;113635;Total;45;Pessoas;516
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93092;45 a 49 anos;113635;Total;45;Pessoas;385
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93093;50 a 54 anos;113635;Total;45;Pessoas;462
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93094;55 a 59 anos;113635;Total;45;Pessoas;368
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93095;60 a 64 anos;113635;Total;45;Pessoas;295
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93096;65 a 69 anos;113635;Total;45;Pessoas;201
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93097;70 a 74 anos;113635;Total;45;Pessoas;151
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;93098;75 a 79 anos;113635;Total;45;Pessoas;97
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;49108;80 a 84 anos;113635;Total;45;Pessoas;67
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;49109;85 a 89 anos;113635;Total;45;Pessoas;55
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;60040;90 a 94 anos;113635;Total;45;Pessoas;37
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;60041;95 a 99 anos;113635;Total;45;Pessoas;6
6;Município;2300150;Acarape - CE;93;População residente;2022;2022;5;Mulheres;6653;100 anos ou mais;113635;Total;45;Pessoas;1
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;100362;Total;113635;Total;45;Pessoas;65264
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93070;0 a 4 anos;113635;Total;45;Pessoas;5048
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93084;5 a 9 anos;113635;Total;45;Pessoas;5062
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93085;10 a 14 anos;113635;Total;45;Pessoas;4947
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93086;15 a 19 anos;113635;Total;45;Pessoas;5268
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93087;20 a 24 anos;113635;Total;45;Pessoas;5274
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93088;25 a 29 anos;113635;Total;45;Pessoas;5476
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93089;30 a 34 anos;113635;Total;45;Pessoas;5265
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93090;35 a 39 anos;113635;Total;45;Pessoas;5372
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93091;40 a 44 anos;113635;Total;45;Pessoas;4806
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93092;45 a 49 anos;113635;Total;45;Pessoas;4145
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93093;50 a 54 anos;113635;Total;45;Pessoas;3473
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93094;55 a 59 anos;113635;Total;45;Pessoas;2992
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93095;60 a 64 anos;113635;Total;45;Pessoas;2215
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93096;65 a 69 anos;113635;Total;45;Pessoas;1837
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93097;70 a 74 anos;113635;Total;45;Pessoas;1571
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;93098;75 a 79 anos;113635;Total;45;Pessoas;1141
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;49108;80 a 84 anos;113635;Total;45;Pessoas;745
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;49109;85 a 89 anos;113635;Total;45;Pessoas;396
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;60040;90 a 94 anos;113635;Total;45;Pessoas;164
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;60041;95 a 99 anos;113635;Total;45;Pessoas;55
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;6794;Total;6653;100 anos ou mais;113635;Total;45;Pessoas;12
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;100362;Total;113635;Total;45;Pessoas;32704
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93070;0 a 4 anos;113635;Total;45;Pessoas;2599
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93084;5 a 9 anos;113635;Total;45;Pessoas;2604
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93085;10 a 14 anos;113635;Total;45;Pessoas;2524
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93086;15 a 19 anos;113635;Total;45;Pessoas;2703
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93087;20 a 24 anos;113635;Total;45;Pessoas;2674
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93088;25 a 29 anos;113635;Total;45;Pessoas;2668
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93089;30 a 34 anos;113635;Total;45;Pessoas;2637
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93090;35 a 39 anos;113635;Total;45;Pessoas;2691
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93091;40 a 44 anos;113635;Total;45;Pessoas;2417
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93092;45 a 49 anos;113635;Total;45;Pessoas;2091
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93093;50 a 54 anos;113635;Total;45;Pessoas;1724
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93094;55 a 59 anos;113635;Total;45;Pessoas;1446
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93095;60 a 64 anos;113635;Total;45;Pessoas;1090
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93096;65 a 69 anos;113635;Total;45;Pessoas;929
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93097;70 a 74 anos;113635;Total;45;Pessoas;771
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;93098;75 a 79 anos;113635;Total;45;Pessoas;550
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;49108;80 a 84 anos;113635;Total;45;Pessoas;342
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;49109;85 a 89 anos;113635;Total;45;Pessoas;162
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;60040;90 a 94 anos;113635;Total;45;Pessoas;62
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;60041;95 a 99 anos;113635;Total;45;Pessoas;16
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;4;Homens;6653;100 anos ou mais;113635;Total;45;Pessoas;4
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;100362;Total;113635;Total;45;Pessoas;32560
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93070;0 a 4 anos;113635;Total;45;Pessoas;2449
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93084;5 a 9 anos;113635;Total;45;Pessoas;2458
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93085;10 a 14 anos;113635;Total;45;Pessoas;2423
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93086;15 a 19 anos;113635;Total;45;Pessoas;2565
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93087;20 a 24 anos;113635;Total;45;Pessoas;2600
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93088;25 a 29 anos;113635;Total;45;Pessoas;2808
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93089;30 a 34 anos;113635;Total;45;Pessoas;2628
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93090;35 a 39 anos;113635;Total;45;Pessoas;2681
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93091;40 a 44 anos;113635;Total;45;Pessoas;2389
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93092;45 a 49 anos;113635;Total;45;Pessoas;2054
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93093;50 a 54 anos;113635;Total;45;Pessoas;1749
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93094;55 a 59 anos;113635;Total;45;Pessoas;1546
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93095;60 a 64 anos;113635;Total;45;Pessoas;1125
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93096;65 a 69 anos;113635;Total;45;Pessoas;908
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93097;70 a 74 anos;113635;Total;45;Pessoas;800
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;93098;75 a 79 anos;113635;Total;45;Pessoas;591
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;49108;80 a 84 anos;113635;Total;45;Pessoas;403
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;49109;85 a 89 anos;113635;Total;45;Pessoas;234
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;60040;90 a 94 anos;113635;Total;45;Pessoas;102
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;60041;95 a 99 anos;113635;Total;45;Pessoas;39
6;Município;2300200;Acaraú - CE;93;População residente;2022;2022;5;Mulheres;6653;100 anos ou mais;113635;Total;45;Pessoas;8
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;100362;Total;113635;Total;45;Pessoas;44962
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93070;0 a 4 anos;113635;Total;45;Pessoas;2650
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93084;5 a 9 anos;113635;Total;45;Pessoas;2747
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93085;10 a 14 anos;113635;Total;45;Pessoas;3314
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93086;15 a 19 anos;113635;Total;45;Pessoas;3275
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93087;20 a 24 anos;113635;Total;45;Pessoas;3180
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93088;25 a 29 anos;113635;Total;45;Pessoas;2831
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93089;30 a 34 anos;113635;Total;45;Pessoas;3079
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93090;35 a 39 anos;113635;Total;45;Pessoas;3251
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93091;40 a 44 anos;113635;Total;45;Pessoas;3361
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93092;45 a 49 anos;113635;Total;45;Pessoas;3044
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93093;50 a 54 anos;113635;Total;45;Pessoas;2773
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93094;55 a 59 anos;113635;Total;45;Pessoas;2602
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93095;60 a 64 anos;113635;Total;45;Pessoas;2342
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93096;65 a 69 anos;113635;Total;45;Pessoas;1868
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93097;70 a 74 anos;113635;Total;45;Pessoas;1698
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;93098;75 a 79 anos;113635;Total;45;Pessoas;1251
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;49108;80 a 84 anos;113635;Total;45;Pessoas;924
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;49109;85 a 89 anos;113635;Total;45;Pessoas;499
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;60040;90 a 94 anos;113635;Total;45;Pessoas;188
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;60041;95 a 99 anos;113635;Total;45;Pessoas;61
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;6794;Total;6653;100 anos ou mais;113635;Total;45;Pessoas;24
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;4;Homens;100362;Total;113635;Total;45;Pessoas;22246
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;4;Homens;93070;0 a 4 anos;113635;Total;45;Pessoas;1365
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;4;Homens;93084;5 a 9 anos;113635;Total;45;Pessoas;1422
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;4;Homens;93085;10 a 14 anos;113635;Total;45;Pessoas;1668
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;4;Homens;93086;15 a 19 anos;113635;Total;45;Pessoas;1747
6;Município;2300309;Acopiara - CE;93;População residente;2022;2022;4;Homens;93087;20 a 24 anos;113635;Total;45;Pessoas;1651
