NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;D5C;D5N;D6C;D6N;D7C;D7N;D8C;D8N;MC;MN;V
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;346
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;2
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;55
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;97
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;73
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;66
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;46
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;7
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;330
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;44
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;86
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;80
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;56
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;44
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;17
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2021;2021;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;593
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;82
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;146
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;157
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;105
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;75
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;24
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;3
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;303
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;40
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;73
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;83
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;55
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;40
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;9
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;3
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;290
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;42
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;73
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;74
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;50
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;35
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;15
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;679
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;2
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;79
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;188
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;172
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;119
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;84
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;28
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;6
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;340
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;44
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;93
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;81
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;66
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;39
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;13
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;3
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;339
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;2
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;35
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;95
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;91
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;53
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;45
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;15
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;3
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;688
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;2
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;65
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;161
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;198
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;133
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;93
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;29
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;7
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;342
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;30
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;80
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;103
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;65
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;46
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;14
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;3
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;346
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;35
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;81
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;95
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;68
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;47
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;15
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;4
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
